component,time,signal
Test_9_run_4,734209.4483890696,39.965045701862635
Test_9_run_4,734209.4484711206,38.15758697836595
Test_9_run_4,734209.4485509695,38.02800808301183
Test_9_run_4,734209.4486307264,34.015873819257706
Test_9_run_4,734209.4487129822,39.87338201136087
Test_9_run_4,734209.4487950401,37.99805125092646
Test_9_run_4,734209.4488747849,37.95467626502756
Test_9_run_4,734209.4489543941,33.98380018408222
Test_9_run_4,734209.4490366462,43.50583472591615
Test_9_run_4,734209.4491188161,29.855557541803158
Test_9_run_4,734209.44919856,46.071212388700026
Test_9_run_4,734209.449278253,29.84461680229871
Test_9_run_4,734209.4493603909,43.50037513156063
Test_9_run_4,734209.4494426423,29.90449730546935
Test_9_run_4,734209.4495223189,45.9265328557899
Test_9_run_4,734209.4496045988,36.00286510880031
Test_9_run_4,734209.449686683,33.975903696205464
Test_9_run_4,734209.4497663779,37.9883361540138
Test_9_run_4,734209.449846054,42.030400520065385
Test_9_run_4,734209.4499258415,29.941702353872437
Test_9_run_4,734209.4500080909,43.61813366455654
Test_9_run_4,734209.4500901328,33.95620016949759
Test_9_run_4,734209.4501697787,42.04981219171514
Test_9_run_4,734209.4502521321,35.997452245933445
Test_9_run_4,734209.4503342579,37.88485681112493
Test_9_run_4,734209.4504139952,33.957019136912756
Test_9_run_4,734209.4504940952,37.92958807074121
Test_9_run_4,734209.4505764976,39.67572347122449
Test_9_run_4,734209.4506586854,37.86193265625318
Test_9_run_4,734209.4507383899,33.79345731629541
Test_9_run_4,734209.4508182578,41.71788994379066
Test_9_run_4,734209.4509004386,35.75951617100536
Test_9_run_4,734209.4509825925,37.81316555677952
Test_9_run_4,734209.4510621997,33.77117107184851
Test_9_run_4,734209.451141982,41.79173854514907
Test_9_run_4,734209.4512239448,35.84381671024528
Test_9_run_4,734209.4513065523,41.69517788294597
Test_9_run_4,734209.4513867265,33.84692029880758
Test_9_run_4,734209.4514665509,37.7614899284801
Test_9_run_4,734209.4515486805,39.5562623620513
Test_9_run_4,734209.4516307631,33.74811646574316
Test_9_run_4,734209.4517104602,37.676512851543514
Test_9_run_4,734209.4517903187,37.677913630502275
Test_9_run_4,734209.4518725694,39.34970072638311
Test_9_run_4,734209.4519548352,33.6842017734654
Test_9_run_4,734209.4520345507,41.59030523294808
Test_9_run_4,734209.4521143349,33.58022223208508
Test_9_run_4,734209.452194185,41.650713559611134
Test_9_run_4,734209.4522764358,31.80117934531286
Test_9_run_4,734209.4523587296,41.62285118366245
Test_9_run_4,734209.4524383435,33.54705552253148
Test_9_run_4,734209.4525205941,35.600748641701244
Test_9_run_4,734209.452602805,41.50124410988932
Test_9_run_4,734209.4526826164,33.66055009944919
Test_9_run_4,734209.4527623155,41.700308976600766
Test_9_run_4,734209.4528444831,31.745179381426436
Test_9_run_4,734209.4529265565,41.51380909167821
Test_9_run_4,734209.453006286,37.489476409156445
Test_9_run_4,734209.4530859811,33.59699833514334
Test_9_run_4,734209.4531681031,39.40648267362974
Test_9_run_4,734209.4532500552,37.637274316710894
Test_9_run_4,734209.453329825,37.52082805630981
Test_9_run_4,734209.4534094328,33.462676159055384
Test_9_run_4,734209.4534915322,43.06134378244644
Test_9_run_4,734209.4535740543,33.39897022210859
Test_9_run_4,734209.4536542266,33.469481956356475
Test_9_run_4,734209.4537338971,41.6330801560143
Test_9_run_4,734209.4538159947,35.72936707903662
Test_9_run_4,734209.4538980372,37.704233777634116
Test_9_run_4,734209.4539778105,37.5734194664988
Test_9_run_4,734209.4540598354,39.42780171710591
Test_9_run_4,734209.454142048,33.59322491398203
Test_9_run_4,734209.4542219669,37.45959338965999
Test_9_run_4,734209.4543017872,37.47633466788755
Test_9_run_4,734209.4543819064,33.383436788038175
Test_9_run_4,734209.454462225,45.452564785493884
Test_9_run_4,734209.4545442895,31.712411932956968
Test_9_run_4,734209.4546262575,41.319743739502094
Test_9_run_4,734209.4547062173,33.35590524836389
Test_9_run_4,734209.4547859341,41.20048188482551
Test_9_run_4,734209.4548681559,35.40401075886827
Test_9_run_4,734209.4549503555,33.4371337068732
Test_9_run_4,734209.4550300675,41.35638674782104
Test_9_run_4,734209.4551122454,31.74215434081182
Test_9_run_4,734209.4551944049,41.362773532212316
Test_9_run_4,734209.4552742592,37.42882206421096
Test_9_run_4,734209.4553540305,37.4615552057958
Test_9_run_4,734209.4554363085,31.704606385583833
Test_9_run_4,734209.4555185465,45.44441363199318
Test_9_run_4,734209.4555983728,29.50829031314629
Test_9_run_4,734209.4556781917,41.39508269648027
Test_9_run_4,734209.4557603569,35.41466137224024
Test_9_run_4,734209.4558426021,37.37497616403777
Test_9_run_4,734209.455922577,37.33912947015414
Test_9_run_4,734209.4560023755,37.45839455673876
Test_9_run_4,734209.4560822583,33.43822535069117
Test_9_run_4,734209.4561643789,42.94130183843594
Test_9_run_4,734209.4562465176,33.491938049095666
Test_9_run_4,734209.4563262534,37.42511568340602
Test_9_run_4,734209.45640835,35.483027866642
Test_9_run_4,734209.4564904494,41.41698444163197
Test_9_run_4,734209.4565702186,33.52076195949946
Test_9_run_4,734209.4566505617,37.47652711513432
Test_9_run_4,734209.4567321214,37.53020732389445
Test_9_run_4,734209.4568118757,37.403416597574854
Test_9_run_4,734209.4568916578,41.51567169014716
Test_9_run_4,734209.4569739886,31.742006483541356
Test_9_run_4,734209.4570560907,41.48832961478806
Test_9_run_4,734209.4571358857,33.54617172055489
Test_9_run_4,734209.4572181398,35.54583634999253
Test_9_run_4,734209.457300256,41.49981768080721
Test_9_run_4,734209.457380049,37.434337397358206
Test_9_run_4,734209.4574608565,33.545602969602655
Test_9_run_4,734209.4575430581,39.19967871242383
Test_9_run_4,734209.4576251667,37.55409626697579
Test_9_run_4,734209.4577050919,37.49727522444693
Test_9_run_4,734209.4577849039,33.559523628257296
Test_9_run_4,734209.4578669567,39.33738051598597
Test_9_run_4,734209.4579490095,37.43592035523825
Test_9_run_4,734209.4580288617,37.3543334542036
Test_9_run_4,734209.4581085574,33.39193987389029
Test_9_run_4,734209.4581908403,42.86119514615942
Test_9_run_4,734209.4582730645,29.534854274422543
Test_9_run_4,734209.4583530044,45.37914211469083
Test_9_run_4,734209.4584327505,29.42679092288265
Test_9_run_4,734209.4585148913,43.017711693947746
Test_9_run_4,734209.4585970138,29.647860142368422
Test_9_run_4,734209.4586767334,45.52647457413372
Test_9_run_4,734209.4587565203,29.619438157884186
Test_9_run_4,734209.4588386279,43.000497286588555
Test_9_run_4,734209.458920774,29.41469681156442
Test_9_run_4,734209.4590006481,45.31451504794603
Test_9_run_4,734209.459080465,29.420852475296623
Test_9_run_4,734209.4591625168,42.82239695326112
Test_9_run_4,734209.4592446834,29.377684474904175
Test_9_run_4,734209.4593244186,45.42342349258239
Test_9_run_4,734209.4594042429,29.519190781057087
Test_9_run_4,734209.4594863304,42.91493894937341
Test_9_run_4,734209.459568483,33.447963847128264
Test_9_run_4,734209.4596482354,37.485969583082515
Test_9_run_4,734209.4597284205,37.45931315649214
Test_9_run_4,734209.4598093416,37.37354954611432
Test_9_run_4,734209.4598889998,33.34409411207434
Test_9_run_4,734209.4599712101,42.79702968345517
Test_9_run_4,734209.4600534007,33.504895541547825
Test_9_run_4,734209.4601331849,37.442520270531794
Test_9_run_4,734209.4602152585,35.500437178077384
Test_9_run_4,734209.4602973583,41.41444111959044
Test_9_run_4,734209.4603772773,29.530197033236117
Test_9_run_4,734209.4604571555,41.300626378292435
Test_9_run_4,734209.4605374585,37.43929707878262
Test_9_run_4,734209.4606199781,35.441494408035446
Test_9_run_4,734209.4607021385,37.2850688627235
Test_9_run_4,734209.460781879,41.329355693272035
Test_9_run_4,734209.460861668,29.500572135477032
Test_9_run_4,734209.4609438606,42.90583024727955
Test_25_run_2,734349.9031917844,174.53309848259485
Test_25_run_2,734349.9036995923,120.16184730661489
Test_25_run_2,734349.9042057476,118.8546208133871
Test_25_run_2,734349.9047119013,75.28627232411277
Test_25_run_2,734349.9052187905,94.23444487821537
Test_25_run_2,734349.9057254472,88.61366153767278
Test_25_run_2,734349.9062319666,91.26424909026073
Test_25_run_2,734349.9067384442,90.82665310578875
Test_25_run_2,734349.9072449083,91.48844691996288
Test_25_run_2,734349.9077514962,90.50204959771021
Test_25_run_2,734349.9082580176,91.77371287574324
Test_25_run_2,734349.9087645601,92.41878330615435
Test_25_run_2,734349.9092709896,90.41382270665764
Test_25_run_2,734349.9097775337,86.81356850225494
Test_25_run_2,734349.9102840781,88.73430436914433
Test_25_run_2,734349.9107883883,86.13148823494636
Test_25_run_2,734349.9112950335,87.64688421687212
Test_25_run_2,734349.9118017388,86.20665216680752
Test_25_run_2,734349.9123083842,84.42131828441786
Test_25_run_2,734349.9128150255,84.0005096165554
Test_25_run_2,734349.9133216394,82.75462753406298
Test_25_run_2,734349.9138283844,85.11943826207451
Test_25_run_2,734349.9143352642,83.82912356296241
Test_25_run_2,734349.9148423433,80.8532797558196
Test_25_run_2,734349.9153468572,82.31508776349071
Test_25_run_2,734349.9158536309,84.14280973920087
Test_25_run_2,734349.9163604677,81.47976111653712
Test_25_run_2,734349.9168671818,82.13842675697883
Test_25_run_2,734349.9173741249,81.67868207261576
Test_25_run_2,734349.9178809726,78.54437795445877
Test_25_run_2,734349.9183877601,80.64649366467926
Test_25_run_2,734349.9188921704,80.04197969515327
Test_25_run_2,734349.919399114,79.9511736651559
Test_25_run_2,734349.9199060135,80.55804951411282
Test_25_run_2,734349.9204129218,81.48548420356865
Test_25_run_2,734349.9209197988,78.85203605185225
Test_25_run_2,734349.9214243226,81.21509126037368
Test_25_run_2,734349.921931387,83.60107458808855
Test_25_run_2,734349.9224384042,80.26688704070736
Test_25_run_2,734349.922943034,80.59208108969484
Test_25_run_2,734349.923449984,79.62807586918115
Test_25_run_2,734349.9239569219,78.43574978718178
Test_25_run_2,734349.9244639202,79.64171596532167
Test_25_run_2,734349.9249710536,80.62786503585964
Test_25_run_2,734349.9254757186,80.47539995844194
Test_25_run_2,734349.925982726,81.09755865916817
Test_25_run_2,734349.9264898329,81.82249500010245
Test_25_run_2,734349.9269946298,77.51136605994878
Test_25_run_2,734349.9275017433,80.21950319371359
Test_25_run_2,734349.928008807,74.77783503106227
Test_25_run_2,734349.9285136656,81.14131074604367
Test_25_run_2,734349.9290208984,78.34142548614571
Test_25_run_2,734349.9295282201,74.71220793644692
Test_25_run_2,734349.930033215,79.91199115647329
Test_25_run_2,734349.9305404128,79.32660346932738
Test_25_run_2,734349.9310475887,80.16151007313032
Test_25_run_2,734349.9315546878,79.63390965931282
Test_25_run_2,734349.9320618853,76.86377531861666
Test_25_run_2,734349.9325667477,77.32139897558838
Test_25_run_2,734349.9330716977,79.5220022582638
Test_25_run_2,734349.9335789409,80.61578199018034
Test_25_run_2,734349.9340862615,81.49091560750794
Test_25_run_2,734349.9345911917,79.98956791660893
Test_25_run_2,734349.9350960933,79.87463737710478
Test_25_run_2,734349.935603345,78.92254843479847
Test_25_run_2,734349.9361105376,78.85762961057708
Test_25_run_2,734349.9366177786,79.85709688136276
Test_25_run_2,734349.9371250486,79.33172402735683
Test_25_run_2,734349.937630041,79.95585687137996
Test_25_run_2,734349.9381351217,80.1792145722982
Test_25_run_2,734349.9386424174,79.43497007253224
Test_25_run_2,734349.9391497152,80.05282592857108
Test_25_run_2,734349.9396570787,77.8442838443215
Test_25_run_2,734349.9401646743,80.26336398915781
Test_25_run_2,734349.9406698978,77.83510857454823
Test_25_run_2,734349.9411750904,81.37215574263091
Test_25_run_2,734349.9416824635,77.89654680073754
Test_25_run_2,734349.9421898877,78.50958196892846
Test_25_run_2,734349.9426950293,79.30257768560497
Test_25_run_2,734349.9432003173,79.16201682135627
Test_25_run_2,734349.9437078258,74.7867960203506
Test_25_run_2,734349.9442152656,77.069227320562
Test_25_run_2,734349.9447203496,77.42856086995862
Test_25_run_2,734349.945228008,80.1572007823885
Test_25_run_2,734349.9457356782,79.8656440959605
Test_25_run_2,734349.9462411836,78.22447760022254
Test_25_run_2,734349.9467464224,76.66466368718321
Test_25_run_2,734349.947253926,77.98536133361408
Test_25_run_2,734349.9477614758,80.36235496195056
Test_25_run_2,734349.9482668482,76.36050140737822
Test_25_run_2,734349.948772283,78.40937786710418
Test_25_run_2,734349.9492800025,78.13592887136817
Test_25_run_2,734349.9497877525,78.98582379867811
Test_25_run_2,734349.9502931756,79.01360590107576
Test_25_run_2,734349.9507986769,79.23654144130688
Test_25_run_2,734349.9513040957,81.4807546255461
Test_25_run_2,734349.9518117981,78.79562406507611
Test_25_run_2,734349.9523195104,79.20789004051912
Test_25_run_2,734349.9528249508,78.98666559902773
Test_25_run_2,734349.9533304109,78.0273526803182
Test_25_run_2,734349.9538361137,79.9033984239075
Test_25_run_2,734349.9543440089,83.93679125258082
Test_25_run_2,734349.9548518761,78.30298281070753
Test_25_run_2,734349.955357255,81.90444744264485
Test_25_run_2,734349.955862815,80.00334879617748
Test_25_run_2,734349.9563682874,79.04792765078044
Test_25_run_2,734349.9568738374,78.90742770192263
Test_25_run_2,734349.9573794705,78.47470591371292
Test_25_run_2,734349.9578874699,75.00216349053372
Test_25_run_2,734349.9583954851,77.46215472166188
Test_25_run_2,734349.9589013814,78.65161292758495
Test_25_run_2,734349.9594077601,78.00402759420503
Test_25_run_2,734349.9599137015,81.45083948943557
Test_25_run_2,734349.9604194277,78.51716027250984
Test_25_run_2,734349.9609274087,76.27976006827672
Test_25_run_2,734349.9614355067,79.01086553816809
Test_25_run_2,734349.9619412444,79.00800573241968
Test_25_run_2,734349.9624470664,78.86099655374966
Test_25_run_2,734349.9629528791,79.06186184311265
Test_25_run_2,734349.9634586341,79.653168453421
Test_25_run_2,734349.9639666767,78.9922265699118
Test_25_run_2,734349.9644747614,83.06239977221179
Test_25_run_2,734349.9649804457,79.67755007260773
Test_25_run_2,734349.9654861965,79.72625618200799
Test_25_run_2,734349.9659921958,78.78379704168145
Test_25_run_2,734349.9664980232,78.56875694059374
Test_25_run_2,734349.9670037852,82.74875141443306
Test_25_run_2,734349.96750983,79.82869350531955
Test_25_run_2,734349.9680159069,82.70230819008687
Test_25_run_2,734349.9685242788,82.20536380325669
Test_25_run_2,734349.9690303997,78.36133482454211
Test_25_run_2,734349.9695364506,85.6379582325582
Test_25_run_2,734349.9700449492,81.25810711376074
Test_25_run_2,734349.9705512228,80.30068194600943
Test_25_run_2,734349.9710572059,81.09917104308973
Test_25_run_2,734349.9715632235,80.33677364060485
Test_25_run_2,734349.9720692126,78.11159741742163
Test_25_run_2,734349.9725753197,80.91598485651713
Test_25_run_2,734349.9730813658,79.23343954627515
Test_25_run_2,734349.9735874744,79.71856166101928
Test_25_run_2,734349.9740938307,77.0772430279908
Test_25_run_2,734349.9746001511,80.13890463430995
Test_25_run_2,734349.9751062302,80.38933415104937
Test_25_run_2,734349.9756147225,78.22873730672733
Test_25_run_2,734349.9761231093,79.4142121580319
Test_25_run_2,734349.9766291658,78.13136491833647
Test_25_run_2,734349.9771353514,81.88514462688401
Test_25_run_2,734349.9776392308,82.33159401242862
Test_25_run_2,734349.9781454062,79.01466540566875
Test_25_run_2,734349.9786537945,79.9460722488673
Test_25_run_2,734349.9791600169,80.17443746750031
Test_25_run_2,734349.979666282,78.12206985453794
Test_25_run_2,734349.9801726332,80.96046362217015
Test_25_run_2,734349.9806789776,82.86798467888055
Test_25_run_2,734349.9811854641,81.40912756241235
Test_25_run_2,734349.9816915989,81.20071065675873
Test_25_run_2,734349.9821979518,81.55790556653234
Test_25_run_2,734349.9827042966,81.4180035769517
Test_25_run_2,734349.9832105822,81.7994365892464
Test_25_run_2,734349.9837168792,81.64579657082066
Test_25_run_2,734349.9842231532,80.18952746941146
Test_25_run_2,734349.9847295077,82.45341840248955
Test_25_run_2,734349.9852358408,85.30944695306614
Test_25_run_2,734349.9857422004,81.84868108222378
Test_25_run_2,734349.9862486199,77.53153675010572
Test_25_run_2,734349.9867550326,83.31392217791509
Test_25_run_2,734349.9872613911,81.8768998456729
Test_25_run_2,734349.9877678634,82.3769826380154
Test_25_run_2,734349.9882744214,79.85748854546088
Test_25_run_2,734349.9887808884,77.5241694396815
Test_25_run_2,734349.9892874723,80.85750742284345
Test_25_run_2,734349.9897940696,79.22467851635753
Test_25_run_2,734349.9903005752,80.95400822820437
Test_25_run_2,734349.9908071215,79.88003007598816
Test_25_run_2,734349.9913134789,80.23528648515776
Test_25_run_2,734349.9918198901,80.13883578832991
Test_25_run_2,734349.9923265905,80.33893073157267
Test_25_run_2,734349.9928330883,80.87678558141025
Test_25_run_2,734349.9933394907,80.61474400972736
Test_25_run_2,734349.9938460911,80.4321922400021
Test_25_run_2,734349.9943527217,78.792188864696
Test_25_run_2,734349.9948593846,81.3322786927323
Test_25_run_2,734349.9953664439,83.49506255805987
Test_25_run_2,734349.995873203,83.69288994793298
Test_25_run_2,734349.9963798003,82.23644405090265
Test_25_run_2,734349.9968861565,79.08233295254794
Test_25_run_2,734349.9973926975,85.77333368575867
Test_25_run_2,734349.997899282,82.14760051019837
